OBJECTID,SourceOID,DiscoveryAcres,FireDiscoveryDateTime,IncidentName,x,y,POOCounty,POOState,UniqueFireIdentifier
167342,5826772,600.0,2019-03-07,OK C-24 Block A,-87.4211099999999,32.973889,Hale,US-AL,2019-ALALF-000032
250098,6447983,600.0,2019-07-14,Iditarod River,-158.2222222,62.315,Yukon-Koyukuk,US-AK,2019-AKSWS-904553
344443,28065772,600.0,2023-11-14,Henry Branch,-82.1888889,37.3858333,Pike,US-KY,2023-KYKYS-231952488
200908,21136789,600.0,2021-08-21,County RD 57,-102.7208,40.4005700000001,Yuma,US-CO,2021-COYMX-000649
153260,19067988,600.0,2021-03-23,Sandhill,-102.8645,31.9355,Winkler,US-TX,2021-TXTXS-211108
247960,962851,600.0,2015-08-27,Buckholt,-101.314,30.3586,Crockett,US-TX,2015-TXTXS-002021
253774,804934,600.0,2015-06-22,Nulato River 2,-158.284,64.8405000000001,Yukon-Koyukuk,US-AK,2015-AKGAD-000489
266738,923532,600.0,2015-08-11,Brown Ranch,-100.391,30.0050000000001,Edwards,US-TX,2015-TXTXS-005006
290626,4436367,600.0,2018-06-06,Kilolitna River,-151.76467,65.9098300000001,Yukon-Koyukuk,US-AK,2018-AKTAD-000173
278573,6484376,600.0,2019-07-18,Petan,-104.514096667,30.0954150000001,Presidio,US-TX,2019-TXTXS-190114
278569,945358,600.0,2015-08-22,Log Cabin,-98.9564,31.059,San Saba,US-TX,2015-TXTXS-003012
263881,10546787,600.0,2020-07-06,SADDLE MOUNTAIN,-119.5091,46.7652600000001,Grant,US-WA,2020-WAMCR-000291
85686,2900169,600.0,2017-06-04,Antelope Butte,-115.5175,42.4485100000001,Owyhee,US-ID,2017-IDTFD-000064
106248,2142203,600.0,2017-02-27,Dowlen,-101.8419444,34.8375,Randall,US-TX,2017-TXTXS-001007
133884,6773588,600.0,2019-08-31,Haverlah,-98.9352777999999,31.0602778000001,San Saba,US-TX,2019-TXTXS-190309
266184,3053787,600.0,2017-06-12,County Road Seven,-101.50556,35.07444,Armstrong,US-TX,2017-TXTXS-001023
57090,5698769,600.0,2019-01-30,Attwater Prairie Chicken 2019 RX,-96.2719299999999,29.6623000000001,Colorado,US-TX,2019-TXATR-000102
184011,19952412,600.0,2021-06-06,OR supporting Birch,-113.9239,41.9766100000001,Box Elder,US-UT,2021-UTSLD-000100
82394,11399980,600.0,2020-07-21,Park,-99.185783333,32.7587500000001,Shackelford,US-TX,2020-TXTXS-200317
107600,6343576,600.0,2019-06-21,Koyuk River,-162.2865,65.3538800000001,Nome,US-AK,2019-AKGAD-000310
109098,9271181,600.0,2020-06-04,Nimiuktuk River,-159.9898,68.2599300000001,Northwest Arctic,US-AK,2020-AKGAD-000180
159250,7778388,597.0,2020-03-08,SC Bankhead F,-85.61153,33.7071,Cleburne,US-AL,2020-ALALF-000083
169262,5523568,594.0,2018-11-28,Red Hills Comp 73,-93.77311,31.4866700000001,Sabine,US-TX,2018-TXTXF-000307
253291,7778783,594.0,2020-03-08,CN Yellow River N04/05,-86.4329,31.12192,Covington,US-AL,2020-ALALF-000081
244705,5987175,593.0,2019-04-23,Tombigbee Burn Block 48/50/58,-88.5839,33.1214000000001,Noxubee,US-MS,2019-MSMNF-000034
339828,28061153,592.0,2023-10-10,N 287 Complex,-101.9213889,35.5222222,Potter,US-TX,2023-TXTXS-234330
147351,23849426,589.0,2022-07-26,NILLES,-119.3828,48.00489,Douglas,US-WA,2022-WAWFS-000240
29039,3881228,587.0,2017-01-29,C 17 RX BURN,-81.6513889999999,33.3500000000001,Aiken,US-SC,2017-SCSRF-000031
89586,23024790,586.0,2022-01-15,Mariah Ridge,-99.146375,32.086889,Callahan,US-TX,2022-TXTXS-220256
234376,5985170,584.0,2019-04-22,Baldwin Fuels Units 1/2/6AB,-85.85099,43.8954400000001,Lake,US-MI,2019-MIHMF-190101
74870,5941571,583.0,2019-04-10,Holly Springs Burn Block 34,-89.3628899999999,34.7501780000001,Marshall,US-MS,2019-MSMNF-000010
354902,28076238,582.0,2024-02-15,DCNF Comp 59 RX,-95.052533,31.3937,Houston,US-TX,2024-TXTXF-000084
77961,3888246,581.0,2018-03-09,Ruff Creek,-85.241944,34.5886110000001,Walker,US-GA,2018-GACHF-000014
244983,9513581,581.0,2020-06-13,BIENVILLE BB CPT 86,-89.3697099999999,32.2182700000001,Smith,US-MS,2020-MSMNF-000194
39274,5967571,580.0,2019-04-16,DeSoto Burn Block 6250,-89.111667,30.673167,Harrison,US-MS,2019-MSMNF-000018
78315,16962788,580.0,2020-11-16,Tom,-94.56859,33.74517,McCurtain,US-OK,2020-AROUF-002095
210170,5865972,580.0,2019-03-16,Pine Hills Rx,-89.4376999999999,37.5641600000001,Union,US-IL,2019-ILSHF-000033
304011,28024341,579.3,2023-04-12,Rx Trinity 1478,-95.40972222,30.97083333,Trinity,US-TX,2023-TXTXS-231478
353147,32598392,578.0,2024-02-07,CON Boggy Hollow S 06 RX,-86.685134,31.002468,Covington,US-AL,2024-ALALF-240062
238081,21531589,577.1,2021-05-12,21-SLBE Lasso Loop burn,-86.08770127,44.7298879740001,Benzie,US-MI,2021-MISDP-6324723
33020,3973166,575.0,2018-04-10,C-29,-92.64694,31.21,Rapides,US-LA,2018-LAKIF-000152
103817,23863809,575.0,2022-10-03,Eads,-102.809,38.56977,Kiowa,US-CO,2022-COKWX-001736
351952,28073283,573.0,2024-01-31,CON Boggy Hollow N 01 RX,-86.654873,31.049663,Covington,US-AL,2024-ALALF-240033
19156,3880821,573.0,2018-01-24,C-57 RX BURN,-81.530278,33.2688890000001,Barnwell,US-SC,2018-SCSRF-180014
286431,6152775,571.0,2019-05-14,Dutch Mill,-86.95532,46.03972,Delta,US-MI,2019-MIHIF-190209
166949,3801458,571.0,2018-01-21,Berry,-101.03916666,33.8375,Motley,US-TX,2018-TXTXS-000054
42050,3969568,570.0,2018-03-25,C-79 RX BURN ,-81.493889,33.183611,Barnwell,US-SC,2018-SCSRF-180047
28410,3919383,570.0,2018-03-29,C-79 RX Burn,-81.493889,33.183611,Barnwell,US-SC,2018-SCSRF-180048
358425,32964979,570.0,2024-03-15,C188/203 LC RX,-82.294581,34.108817,Abbeville,US-SC,2024-SCFMF-240173
79857,3911318,570.0,2018-03-24,C-49,-92.5003,31.6181,Grant,US-LA,2018-LAKIF-000140
346126,28067456,570.0,2023-11-27,RX Foard 4441,-99.7091,33.8175,Foard,US-TX,2023-TXTXS-234441
84631,6488375,569.0,2019-07-20,Holokuk Ridge,-158.364317,61.191783,Bethel,US-AK,2019-AKSWS-904630
194238,3812888,567.0,2018-01-26,Devreaux,-93.07805,36.86445,Christian,US-MO,2018-MOMTF-000016
295241,23874763,567.0,2023-01-30,WILLIAMS ROAD,-103.61907,32.85921,Lea,US-NM,2023-NMN5S-000022
136818,6695983,567.0,2019-08-11,Salt Lake,-95.2583333,29.0202778,Brazoria,US-TX,2019-TXBRR-002019
343795,28065123,567.0,2023-11-09,Mills Creek Road,-83.7380556,36.9736111,Knox,US-KY,2023-KYKYS-231212350
230181,1004538,566.0,2015-09-22,ELK REPAIR,-122.922501,39.2048,Lake,US-CA,2015-CAMNF-001509
272440,5868769,563.4,2019-03-20,BROADWAY,-96.40826,35.5046600000001,Okfuskee,US-OK,2019-OKOMA-000324
200498,13673989,563.0,2020-08-19,WILLOW BASIN,-122.984,40.08723,Trinity,US-CA,2020-CAMNF-000804
32238,1811825,561.0,2016-10-07,Childs,-123.9174,41.16625,Humboldt,US-CA,2016-CARWP-001254
236461,7776383,560.0,2020-03-07,DE SOTO BB 8366,-89.00792,30.6848400000001,Stone,US-MS,2020-MSMNF-000114
353402,28074735,560.0,2024-02-01,RX San Patricio 0063,-97.6152,27.9181,San Patricio,US-TX,2024-TXTXS-240063
211897,21531594,560.0,2021-07-27,FDH-MTLG19-2021-362,-111.098906,48.00244,Chouteau,US-MT,2021-MTLG19-000362
342704,28064032,558.0,2023-11-03,Lucy Lay #1,-84.1005556,36.6883333,Whitley,US-KY,2023-KYKYS-232352051
208689,9588380,557.0,2020-06-14,BIENVILLE CPT 220  ,-89.37141,32.2075100000001,Smith,US-MS,2020-MSMNF-000197
261548,4337567,557.0,2018-06-01,Baldwin Fuels 06/01/2018,-85.89291,43.88255,Lake,US-MI,2018-MIHMF-180249
351830,28073159,556.0,2024-01-29,RX Motley 0029,-100.83015566,34.01516631,Motley,US-TX,2024-TXTXS-240030
24523,3666548,554.0,2017-10-16,Cedar Springs Unit-Golondrino RX BP,-106.7736,36.44077,Rio Arriba,US-NM,2017-NMSNF-000566
358183,32964736,551.0,2024-03-11,rx-Upper Seventeen,-90.5818704,44.3002156,Jackson,US-WI,2024-WIWIS-RX2053
168630,7063178,550.0,2019-10-10,Rim Rock,-101.369666667,30.5218333330001,Crockett,US-TX,2019-TXTXS-190486
226391,23838125,550.0,2022-06-10,Fork Creek,-160.340033,60.29185,Bethel,US-AK,2022-AKSWS-204258
152224,992289,550.0,2015-09-13,Klondike,-112.76,47.0403000000001,Lewis and Clark,US-MT,2015-MTHNF-000240
137326,23753594,550.0,2022-03-16,Bono Complex,-97.493921263,32.3131033340001,Johnson,US-TX,2022-TXTXS-221691
265173,23835491,550.0,2022-05-20,2022 Creamers RX,-147.733833,64.868194,Fairbanks North Star,US-AK,2022-AKFAS-211F22
281299,7500775,550.0,2019-12-13,MCDOWELL ,-96.11583,35.2258330000001,Hughes,US-OK,2019-OKOMA-001344
232827,4171169,550.0,2018-05-03,114,-103.2453,33.9502800000001,Roosevelt,US-NM,2018-NMN5S-000274
353317,28074649,549.0,2024-02-08,Red Mud Creek,-100.1730556,35.1458333,Gray,US-TX,2024-TXTXS-240098
155997,21526795,548.0,2021-04-10,21-INDU Mnoke Prairie,-87.100051642,41.6201640080001,Porter,US-IN,2021-INIDP-6323055
305259,28025592,548.0,2023-04-19,Rx Bowie 1645,-94.29,33.40333333,Bowie,US-TX,2023-TXTXS-231645
89184,21526792,548.0,2021-04-12,21-INDU Tolleston Dunes East,-87.211101291,41.60946233,Porter,US-IN,2021-INIDP-6299052
157400,5897172,547.0,2019-03-27,SOUTH ROCK CREEK,-96.26183,36.80596,Osage,US-OK,2019-OKOSA-000412
152948,4525568,545.0,2018-06-11,Continental Divide,-155.09167,66.5725,Northwest Arctic,US-AK,2018-AKGAD-000232
154130,7340777,545.0,2019-11-22,DeSoto RX BB 6352,-88.9699199999999,30.5717300000001,Harrison,US-MS,2019-MSMNF-000118
60958,5976769,543.0,2019-04-19,Kangas,-91.78416,47.7574200000001,Lake,US-MN,2019-MNSUF-000035
193698,3901485,542.0,2018-03-16,LITTLE EAGLE CREEK,-94.79688,34.53518,Le Flore,US-OK,2018-OKTLA-000603
354894,28076226,542.0,2024-02-01,SHNF Comp 4 RX,-95.758583,30.568483,Montgomery,US-TX,2024-TXTXF-000059
36380,23249189,540.0,2022-01-26,MODOC NWR PRESCRIBED FIRE ,-120.5141,41.47956,Modoc,US-CA,2022-CAMDF-000028
229833,4195969,540.0,2018-05-08,Kimberlin Oak 5/8/2018,-83.6551699999999,44.6196800000001,Alcona,US-MI,2018-MIHMF-180156
341939,28063146,539.0,2023-10-27,West Fork Pile Burning RX,-114.176667,45.81705,Ravalli,US-MT,2023-MTBRF-023356
215866,7789580,538.0,2020-03-07,AMBUSH,-96.53364,34.9143,Seminole,US-OK,2020-OKWEA-000437
272605,23832757,538.0,2022-05-08,216 GRASS,-105.7006,35.0104,Torrance,US-NM,2022-NMN6S-000149
257436,2329531,537.0,2017-04-21,Wells Road RX,-83.4801899999999,44.4270100000001,Iosco,US-MI,2017-MIHMF-170075
242589,1544024,537.0,2016-07-31,Spool,-103.4848,36.9222100000001,Union,US-NM,2016-NMN2S-000555
55971,3881232,537.0,2017-02-20,C-2 Rx Burn,-81.761389,33.269167,Aiken,US-SC,2017-SCSRF-000047
275747,5914776,535.0,2019-04-03,MILL CREEK,-95.91611,35.2232700000001,McIntosh,US-OK,2019-OKOMA-000463
203800,13623990,535.0,2020-08-21,Horseshoe,-105.837972222,48.0692777780001,Roosevelt,US-MT,2020-MTFPA-200094
14294,2272749,532.0,2017-02-23,BEBOUT,-88.30835,37.5222000000001,Hardin,US-IL,2017-ILSHF-000024
170863,806332,531.0,2015-06-22,McGregor Fire,-105.83,32.325,Otero,US-NM,2015-NMLCD-000251
261956,6642775,530.0,2019-08-07,Memorable Middle,-83.59352,44.4339800000001,Iosco,US-MI,2019-MIHMF-190317
91164,23751591,528.0,2022-03-16,OLD SCHOOL,-96.07417,36.72494,Osage,US-OK,2022-OKOSA-000774
67455,6063575,527.0,2019-04-25,ROBEDO SOUTH RX,-79.96131,35.3166000000001,Montgomery,US-NC,2019-NCNCF-190106
303596,28023931,525.0,2023-04-13,Codell Road,-99.1947222,39.1105556,Ellis,US-KS,2023-KSELX-000363
283360,9762780,523.0,2020-06-14,51,-100.9229,37.1701800000001,Seward,US-KS,2020-KSSWX-000779
90554,5948372,521.0,2019-04-12,Corsair Block 8,-83.57873,44.3577700000001,Iosco,US-MI,2019-MIHMF-190069
353077,28074407,520.0,2024-02-02,CON Yellow River S10_12 RX,-86.5278,31.0477,Covington,US-AL,2024-ALALF-240042
54460,17621588,520.0,2020-11-18,Kenyon Hollow RX,-92.0205799999999,36.84295,Howell,US-MO,2020-MOMTF-000280
19880,8438781,520.0,2020-03-03,KIOWA NON MILLS RX,-103.0457,36.5201200000001,Union,US-NM,2020-NMCIF-000022
297709,23877240,519.0,2023-02-28,STORM,-96.42826,36.063,Creek,US-OK,2023-OKOMA-000388
91298,7572782,517.0,2020-01-22,SC Sweetwater B,-85.5813699999999,33.7546400000001,Cleburne,US-AL,2020-ALALF-000028
176438,2178384,517.0,2017-03-19,Gun Range,-105.8622,39.2958600000001,Park,US-CO,2017-COPAX-000341
255395,6712024,515.0,2019-08-18,Kelly Ranch,-101.0669444,33.4877778000001,Crosby,US-TX,2019-TXTXS-190248
68889,6096375,515.0,2019-01-07,FLAGSTAFF PROGRAMMATIC PILES,-112.1836,35.2476,Coconino,US-AZ,2019-AZA1S-000015
209523,21525590,514.0,2021-09-12,SCHOLAR CREEK,-96.43772,36.0094,Creek,US-OK,2021-OKOMA-002077
92771,21542790,513.0,2021-05-12,21-SLBE Peterson,-86.094685935,44.719394429,Benzie,US-MI,2021-MISDP-6324720
